"","Temperature....Celsius.","Year","Statistics","Country","ISO3"
"630",18.0953,2013," Jun Average"," China"," CHN"
"631",20.1319,2013," Jul Average"," China"," CHN"
"632",19.6785,2013," Aug Average"," China"," CHN"
"633",14.3211,2013," Sep Average"," China"," CHN"
"634",8.30514,2013," Oct Average"," China"," CHN"
"635",0.48485,2013," Nov Average"," China"," CHN"
"636",-5.8042,2013," Dec Average"," China"," CHN"
"637",-6.5408,2014," Jan Average"," China"," CHN"
"638",-5.6595,2014," Feb Average"," China"," CHN"
"639",2.41522,2014," Mar Average"," China"," CHN"
"640",9.31766,2014," Apr Average"," China"," CHN"
"641",11.5602,2014," May Average"," China"," CHN"
"642",17.7751,2014," Jun Average"," China"," CHN"
"643",19.8805,2014," Jul Average"," China"," CHN"
"644",18.4652,2014," Aug Average"," China"," CHN"
"645",14.591,2014," Sep Average"," China"," CHN"
"646",8.45792,2014," Oct Average"," China"," CHN"
"647",0.86643,2014," Nov Average"," China"," CHN"
"648",-6.6938,2014," Dec Average"," China"," CHN"
"649",-6.2776,2015," Jan Average"," China"," CHN"
"650",-3.2502,2015," Feb Average"," China"," CHN"
"651",2.53774,2015," Mar Average"," China"," CHN"
"652",8.69199,2015," Apr Average"," China"," CHN"
"653",13.893,2015," May Average"," China"," CHN"
"654",17.499,2015," Jun Average"," China"," CHN"
"655",19.8881,2015," Jul Average"," China"," CHN"
"656",18.8818,2015," Aug Average"," China"," CHN"
"657",14.3026,2015," Sep Average"," China"," CHN"
"658",8.34222,2015," Oct Average"," China"," CHN"
"659",0.53573,2015," Nov Average"," China"," CHN"
"660",-5.2437,2015," Dec Average"," China"," CHN"
"661",-8.4061,2016," Jan Average"," China"," CHN"
"662",-4.7359,2016," Feb Average"," China"," CHN"
"663",2.7982,2016," Mar Average"," China"," CHN"
"664",9.53561,2016," Apr Average"," China"," CHN"
"665",13.3823,2016," May Average"," China"," CHN"
"666",17.9646,2016," Jun Average"," China"," CHN"
"667",20.5391,2016," Jul Average"," China"," CHN"
"668",19.7398,2016," Aug Average"," China"," CHN"
"669",15.208,2016," Sep Average"," China"," CHN"
"670",7.60166,2016," Oct Average"," China"," CHN"
"671",-0.3605,2016," Nov Average"," China"," CHN"
"672",-3.9229,2016," Dec Average"," China"," CHN"
